Brand,Model,Body_Type,Fuel,Transmission,Owner,Owner_No,Year,KM,Price,Seats,Engine_CC,Power,City
Audi,Audi Q7,SUV,Diesel,Automatic,2nd Owner,2,2013,120000.0,1975000.0,7.0,2967.0,241.4bhp,Bangalore
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,1st Owner,1,2016,45578.0,695000.0,5.0,1197.0,81.83bhp,Bangalore
Volkswagen,Volkswagen Jetta,Sedan,Petrol,Manual,1st Owner,1,2013,100000.0,500000.0,5.0,1390.0,120.33bhp,Bangalore
BMW,BMW 3 Series,Sedan,Diesel,Automatic,2nd Owner,2,2014,100000.0,1644000.0000000002,5.0,1995.0,190bhp,Bangalore
Ford,Ford Ecosport,SUV,Petrol,Manual,1st Owner,1,2019,42000.0,894999.9999999999,5.0,1497.0,121.36bhp,Bangalore
Hyundai,Hyundai i10,Hatchback,Petrol,Manual,2nd Owner,2,2013,90000.0,350000.0,5.0,1197.0,78.9bhp,Bangalore
Hyundai,Hyundai Verna,Sedan,Diesel,Manual,1st Owner,1,2012,70000.0,550000.0,5.0,1582.0,126.32bhp,Bangalore
Ford,Ford Endeavour,SUV,Diesel,Automatic,3rd Owner,3,2010,100000.0,750000.0,7.0,2953.0,153.86bhp,Bangalore
Maruti,Maruti Ignis,Hatchback,Petrol,Manual,1st Owner,1,2017,16306.0,581000.0,5.0,1197.0,81.80bhp,Bangalore
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,3rd Owner,3,2020,25086.0,513000.0,5.0,1197.0,81.80bhp,Bangalore
Maruti,Maruti Baleno,Hatchback,Petrol,Manual,1st Owner,1,2017,54845.0,650000.0,5.0,1197.0,81.80bhp,Bangalore
Ford,Ford Freestyle,Hatchback,Diesel,Manual,1st Owner,1,2020,35642.0,806000.0,5.0,1498.0,98.63bhp,Bangalore
Maruti,Maruti Baleno,Hatchback,Petrol,Automatic,1st Owner,1,2016,22173.0,725000.0,5.0,1197.0,83.1bhp,Bangalore
BMW,BMW 5 Series,Sedan,Diesel,Automatic,1st Owner,1,2018,50000.0,4950000.0,5.0,2993.0,261.49bhp,Bangalore
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Manual,1st Owner,1,2014,67790.0,426000.0,5.0,1197.0,82bhp,Bangalore
Maruti,Maruti Alto K10,Hatchback,Petrol,Manual,1st Owner,1,2019,38000.0,484999.99999999994,5.0,998.0,67.05bhp,Bangalore
Honda,Honda Brio,Hatchback,Petrol,Manual,2nd Owner,2,2012,49713.0,351000.0,5.0,1198.0,86.8bhp,Bangalore
Renault,Renault KWID,Hatchback,Petrol,Manual,1st Owner,1,2021,10002.0,490000.00000000006,5.0,999.0,67.06bhp,Bangalore
Mahindra,Mahindra XUV500,SUV,Diesel,Manual,1st Owner,1,2017,46706.0,1495000.0,7.0,2179.0,140bhp,Bangalore
Maruti,Maruti Swift,Hatchback,Diesel,Manual,2nd Owner,2,2014,90000.0,509999.99999999994,5.0,1248.0,74bhp,Bangalore
BMW,BMW X3,SUV,Diesel,Automatic,1st Owner,1,2016,106000.0,2750000.0,5.0,1995.0,187.7bhp,Bangalore
Volkswagen,Volkswagen Polo,Hatchback,Petrol,Automatic,1st Owner,1,2017,55833.0,1025000.0,5.0,1197.0,103.5bhp,Bangalore
Audi,Audi Q3,SUV,Diesel,Automatic,2nd Owner,2,2015,46716.0,2345000.0,5.0,1968.0,174.33bhp,Bangalore
Skoda,Skoda Rapid,Sedan,Diesel,Manual,1st Owner,1,2016,54000.0,825000.0,5.0,1498.0,108.6bhp,Bangalore
Ford,Ford Ecosport,SUV,Diesel,Manual,2nd Owner,2,2016,68000.0,675000.0,5.0,1498.0,98.96bhp,Bangalore
Ford,Ford Figo,Hatchback,Diesel,Manual,3rd Owner,3,2010,113348.0,190000.0,5.0,1399.0,68.05bhp,Bangalore
Audi,Audi A6,Sedan,Diesel,Automatic,1st Owner,1,2014,134000.0,890000.0,5.0,1968.0,174.33bhp,Bangalore
Renault,Renault Kiger,SUV,Petrol,Automatic,1st Owner,1,2022,20000.0,823000.0,5.0,999.0,71.01bhp,Bangalore
Maruti,Maruti Swift,Hatchback,Petrol,Manual,1st Owner,1,2014,52311.0,554000.0,5.0,1197.0,88.50bhp,Bangalore
Maruti,Maruti Swift Dzire,Sedan,Petrol,Manual,1st Owner,1,2014,59514.0,499000.0,5.0,1197.0,88.50bhp,Bangalore
Renault,Renault Kiger,SUV,Petrol,Automatic,1st Owner,1,2022,10000.0,815000.0,5.0,999.0,71.01bhp,Bangalore
Maruti,Maruti Baleno,Hatchback,Petrol,Manual,1st Owner,1,2020,36743.0,719000.0,5.0,1197.0,81.80bhp,Bangalore
Maruti,Maruti Celerio,Hatchback,Petrol,Manual,1st Owner,1,2015,83046.0,372000.0,5.0,998.0,65.71bhp,Bangalore
Maruti,Maruti Celerio,Hatchback,Petrol,Automatic,1st Owner,1,2018,10000.0,515000.00000000006,5.0,998.0,67.04bhp,Bangalore
Honda,Honda Jazz,Hatchback,Petrol,Manual,2nd Owner,2,2016,59420.0,554000.0,5.0,1199.0,88.7bhp,Bangalore
Tata,Tata Tigor,Sedan,Petrol,Manual,1st Owner,1,2023,4545.0,700000.0,5.0,1199.0,83.81bhp,Bangalore
Maruti,Maruti Swift,Hatchback,Petrol,Manual,1st Owner,1,2011,70404.0,409999.99999999994,5.0,1197.0,88.50bhp,Bangalore
Maruti,Maruti Ciaz,Sedan,Petrol,Manual,1st Owner,1,2016,39725.0,685000.0,5.0,1373.0,91.1bhp,Bangalore
BMW,BMW 3 Series,Sedan,Petrol,Automatic,1st Owner,1,2022,10000.0,5500000.0,5.0,1998.0,254.79bhp,Bangalore
Kia,Kia Seltos,SUV,Diesel,Automatic,1st Owner,1,2022,10000.0,1800000.0,5.0,1493.0,113.42bhp,Bangalore
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,2nd Owner,2,2006,60000.0,180000.0,5.0,998.0,67.1bhp,Bangalore
Ford,Ford Ecosport,SUV,Petrol,Manual,2nd Owner,2,2018,50000.0,765000.0,5.0,1497.0,121.31bhp,Bangalore
MG,MG Hector,SUV,Petrol,Manual,1st Owner,1,2023,10000.0,1950000.0,5.0,1451.0,141bhp,Bangalore
Hyundai,Hyundai Elantra,Sedan,Petrol,Manual,3rd Owner,3,2013,50000.0,491000.0,5.0,1797.0,147.5bhp,Bangalore
Ford,Ford Ecosport,SUV,Diesel,Manual,1st Owner,1,2021,23272.0,1175000.0,5.0,1498.0,98.96bhp,Bangalore
Ford,Ford Ecosport,SUV,Petrol,Manual,1st Owner,1,2020,8407.0,999000.0,5.0,1496.0,120.69bhp,Bangalore
Maruti,Maruti Swift,Hatchback,Petrol,Automatic,1st Owner,1,2018,50000.0,715000.0,5.0,1197.0,81.80bhp,Bangalore
Audi,Audi A4,Sedan,Diesel,Automatic,1st Owner,1,2018,10000.0,3400000.0,5.0,1968.0,187.74bhp,Bangalore
Hyundai,Hyundai Creta,SUV,Petrol,Automatic,1st Owner,1,2021,14881.0,1779000.0,5.0,1353.0,138.12bhp,Bangalore
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,1st Owner,1,2012,54305.0,404000.0,5.0,1197.0,82.85bhp,Bangalore
Hyundai,Hyundai i10,Hatchback,Petrol,Manual,2nd Owner,2,2016,50000.0,358000.0,5.0,1086.0,68.05bhp,Bangalore
Maruti,Maruti Ignis,Hatchback,Petrol,Automatic,1st Owner,1,2017,64998.0,581000.0,5.0,1197.0,81.80bhp,Bangalore
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,1st Owner,1,2015,75940.0,630000.0,5.0,1197.0,81.83bhp,Bangalore
Honda,Honda Jazz,Hatchback,Petrol,Manual,1st Owner,1,2016,25639.0,560000.0,5.0,1199.0,88.7bhp,Bangalore
Mahindra,Mahindra XUV500,SUV,Diesel,Manual,1st Owner,1,2019,44107.0,1551000.0,7.0,2179.0,152.87bhp,Bangalore
Hyundai,Hyundai Verna,Sedan,Petrol,Manual,2nd Owner,2,2014,60000.0,525000.0,5.0,1591.0,121.3bhp,Bangalore
Maruti,Maruti Celerio,Hatchback,Petrol,Manual,1st Owner,1,2018,41594.0,501000.0,5.0,998.0,67.04bhp,Bangalore
Maruti,Maruti Wagon R,Hatchback,Petrol,Automatic,2nd Owner,2,2020,24786.0,617000.0,5.0,1197.0,81.80bhp,Bangalore
Maruti,Maruti Alto K10,Hatchback,Petrol,Manual,1st Owner,1,2017,56000.0,365000.0,5.0,998.0,67.05bhp,Bangalore
Honda,Honda City,Sedan,Petrol,Automatic,1st Owner,1,2018,90000.0,994999.9999999999,5.0,1498.0,119.35bhp,Bangalore
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,2nd Owner,2,2019,31000.0,775000.0,5.0,1197.0,81.83bhp,Bangalore
Jaguar,Jaguar F-Pace,SUV,Diesel,Automatic,2nd Owner,2,2018,30000.0,4700000.0,5.0,1999.0,177bhp,Bangalore
Hyundai,Hyundai Verna,Sedan,Petrol,Manual,1st Owner,1,2017,36000.0,770000.0,5.0,1591.0,121.3bhp,Bangalore
Maruti,Maruti Swift,Hatchback,Petrol,Manual,1st Owner,1,2018,19065.0,725000.0,5.0,1197.0,81.80bhp,Bangalore
Honda,Honda Jazz,Hatchback,Petrol,Automatic,1st Owner,1,2019,30538.0,840000.0,5.0,1199.0,88.7bhp,Bangalore
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,2nd Owner,2,2018,48891.0,799000.0,5.0,1197.0,81.86bhp,Bangalore
Mercedes-Benz,Mercedes-Benz A Class,Hatchback,Petrol,Automatic,2nd Owner,2,2014,60000.0,1380000.0,5.0,1595.0,120.7bhp,Bangalore
Maruti,Maruti Swift,Hatchback,Petrol,Manual,1st Owner,1,2018,26676.0,696000.0,5.0,1197.0,81.80bhp,Bangalore
Maruti,Maruti Swift,Hatchback,Petrol,Manual,1st Owner,1,2015,35647.0,576000.0,5.0,1197.0,88.50bhp,Bangalore
Toyota,Toyota Glanza,Hatchback,Petrol,Manual,1st Owner,1,2020,63825.0,721000.0,5.0,1197.0,88.50bhp,Bangalore
Honda,Honda City,Sedan,Petrol,Manual,2nd Owner,2,2018,31346.0,994999.9999999999,5.0,1497.0,117.6bhp,Bangalore
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,2nd Owner,2,2015,79349.0,594000.0,5.0,1197.0,81.83bhp,Bangalore
Mahindra,Mahindra XUV500,SUV,Diesel,Manual,1st Owner,1,2015,88203.0,927000.0,7.0,2179.0,140bhp,Bangalore
Audi,Audi Q3,SUV,Diesel,Automatic,1st Owner,1,2018,37370.0,3275000.0,5.0,1968.0,181bhp,Bangalore
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,1st Owner,1,2015,52228.0,426000.0,5.0,998.0,67.04bhp,Bangalore
Hyundai,Hyundai Creta,SUV,Diesel,Automatic,1st Owner,1,2015,70000.0,1100000.0,5.0,1582.0,126.2bhp,Bangalore
Nissan,Nissan Magnite,SUV,Petrol,Manual,1st Owner,1,2022,40542.0,905000.0000000001,5.0,999.0,98.63bhp,Bangalore
Renault,Renault Duster,SUV,Petrol,Automatic,1st Owner,1,2019,47936.0,848000.0,5.0,1498.0,104.5bhp,Bangalore
Maruti,Maruti Gypsy,SUV,Petrol,Manual,3rd Owner,3,1995,10000.0,400000.0,6.0,,,Bangalore
Skoda,Skoda Superb,Sedan,Diesel,Automatic,2nd Owner,2,2008,70000.0,575000.0,5.0,2496.0,163.2,Bangalore
Honda,Honda City,Sedan,Petrol,Manual,5th Owner,5,2013,110000.0,400000.0,5.0,1497.0,116.3bhp,Bangalore
Maruti,Maruti Gypsy,SUV,Petrol,Manual,3rd Owner,3,1995,10000.0,400000.0,8.0,,,Bangalore
Hyundai,Hyundai Creta,SUV,Petrol,Manual,2nd Owner,2,2016,45000.0,894999.9999999999,5.0,1591.0,121.3bhp,Bangalore
Hyundai,Hyundai Venue,SUV,Petrol,Manual,1st Owner,1,2019,20469.0,1099000.0,5.0,998.0,118.35bhp,Bangalore
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,1st Owner,1,2011,60000.0,425000.0,5.0,1197.0,80 PS at 5200 rpm,Bangalore
Maruti,Maruti Swift Dzire,Sedan,Petrol,Manual,2nd Owner,2,2012,70000.0,445000.0,5.0,1197.0,85.8bhp,Bangalore
Skoda,Skoda Rapid,Sedan,Diesel,Manual,4th Owner,4,2014,150000.0,320000.0,5.0,1598.0,103.5bhp,Bangalore
Volkswagen,Volkswagen Vento,Sedan,Petrol,Manual,2nd Owner,2,2017,46258.0,775000.0,5.0,1598.0,103.2bhp,Bangalore
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,3rd Owner,3,2013,54242.0,327000.0,5.0,998.0,67.1bhp,Bangalore
Honda,Honda Jazz,Hatchback,Petrol,Automatic,1st Owner,1,2017,90727.0,661000.0,5.0,1199.0,88.7bhp,Bangalore
Mahindra,Mahindra XUV500,SUV,Diesel,Manual,1st Owner,1,2012,100000.0,775000.0,7.0,2179.0,140bhp,Bangalore
Maruti,Maruti Swift Dzire,Sedan,Petrol,Manual,1st Owner,1,2017,31003.0,682000.0,5.0,1197.0,81.80bhp,Bangalore
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Manual,1st Owner,1,2017,24233.0,577000.0,5.0,1197.0,81.86bhp,Bangalore
Volkswagen,Volkswagen Polo,Hatchback,Petrol,Manual,3rd Owner,3,2015,90000.0,500000.0,5.0,1198.0,74bhp,Bangalore
Honda,Honda Jazz,Hatchback,Petrol,Manual,1st Owner,1,2017,36983.0,679000.0,5.0,1199.0,88.7bhp,Bangalore
Mercedes-Benz,Mercedes-Benz B Class,Hatchback,Diesel,Automatic,1st Owner,1,2014,68915.0,1445000.0,5.0,2143.0,120.7bhp,Bangalore
Maruti,Maruti Swift,Hatchback,Petrol,Manual,1st Owner,1,2021,5440.0,776000.0,5.0,1197.0,88.50bhp,Bangalore
Tata,Tata Tiago,Hatchback,Petrol,Manual,1st Owner,1,2021,8096.0,690000.0,5.0,1199.0,84.82bhp,Bangalore
Skoda,Skoda Rapid,Sedan,Diesel,Manual,2nd Owner,2,2012,120000.0,380000.0,5.0,1598.0,103.5bhp,Bangalore
Renault,Renault Duster,SUV,Petrol,Manual,3rd Owner,3,2014,60000.0,560000.0,5.0,1598.0,102.57bhp,Bangalore
Tata,Tata Safari Storme,SUV,Diesel,Manual,1st Owner,1,2017,120000.0,1125000.0,7.0,2179.0,147.94bhp,Bangalore
Renault,Renault Lodgy,MUV,Diesel,Manual,2nd Owner,2,2015,125903.0,515000.00000000006,7.0,1461.0,108.5bhp,Bangalore
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,2nd Owner,2,2018,33040.0,799000.0,5.0,1197.0,81.86bhp,Bangalore
Toyota,Toyota Fortuner,SUV,Diesel,Manual,2nd Owner,2,2009,110000.0,1200000.0,7.0,2982.0,171 PS ,Bangalore
Hyundai,Hyundai i20,Hatchback,Diesel,Manual,1st Owner,1,2019,30722.0,835000.0,5.0,1396.0,88.76bhp,Bangalore
Honda,Honda City,Sedan,Diesel,Manual,1st Owner,1,2016,80000.0,750000.0,5.0,1498.0,98.6bhp,Bangalore
Toyota,Toyota Fortuner,SUV,Diesel,Manual,2nd Owner,2,2009,120000.0,1275000.0,7.0,2982.0,171 PS ,Bangalore
Mercedes-Benz,Mercedes-Benz E-Class,Sedan,Diesel,Automatic,2nd Owner,2,2017,33000.0,3075000.0,5.0,2143.0,203bhp,Bangalore
Honda,Honda City,Sedan,Petrol,Manual,1st Owner,1,2014,58778.0,527000.0,5.0,1497.0,117.3bhp,Bangalore
Maruti,Maruti S-Presso,Hatchback,Petrol,Manual,1st Owner,1,2019,51395.0,426000.0,5.0,998.0,65.71bhp,Bangalore
Ford,Ford Ecosport,SUV,Petrol,Automatic,2nd Owner,2,2015,100000.0,625000.0,5.0,1496.0,120.69bhp,Bangalore
Maruti,Maruti Swift Dzire,Sedan,Petrol,Manual,2nd Owner,2,2013,65881.0,447000.0,5.0,1197.0,88.50bhp,Bangalore
Maruti,Maruti Swift,Hatchback,Petrol,Manual,2nd Owner,2,2014,49934.0,552000.0,5.0,1197.0,88.50bhp,Bangalore
Honda,Honda City,Sedan,Diesel,Manual,2nd Owner,2,2016,91000.0,795000.0,5.0,1498.0,98.6bhp,Bangalore
Maruti,Maruti Celerio X,Hatchback,Petrol,Manual,2nd Owner,2,2018,61576.0,459000.0,5.0,998.0,67bhp,Bangalore
Maruti,Maruti Ciaz,Sedan,Petrol,Manual,2nd Owner,2,2016,114321.0,700000.0,5.0,1373.0,91.1bhp,Bangalore
Maruti,Maruti S-Presso,Hatchback,Petrol,Manual,1st Owner,1,2019,53125.0,405000.0,5.0,998.0,65.71bhp,Bangalore
Renault,Renault KWID,Hatchback,Petrol,Automatic,1st Owner,1,2020,36462.0,536000.0,5.0,999.0,67bhp,Bangalore
Mercedes-Benz,Mercedes-Benz M-Class,SUV,Diesel,Automatic,1st Owner,1,2014,97542.0,2400000.0,5.0,2143.0,203.2bhp,Bangalore
Mercedes-Benz,Mercedes-Benz GLE,SUV,Diesel,Automatic,1st Owner,1,2017,89000.0,4745000.0,5.0,2987.0,254.79bhp,Bangalore
Renault,Renault Duster,SUV,Petrol,Manual,2nd Owner,2,2018,13000.0,894999.9999999999,5.0,1498.0,104.5bhp,Bangalore
Hyundai,Hyundai Verna,Sedan,Diesel,Manual,1st Owner,1,2018,41000.0,1375000.0,5.0,1582.0,126.2bhp,Bangalore
Volkswagen,Volkswagen Polo,Hatchback,Petrol,Automatic,1st Owner,1,2017,94471.0,880000.0000000001,5.0,1197.0,103.5bhp,Bangalore
Toyota,Toyota Innova,MUV,Diesel,Manual,1st Owner,1,2011,58000.0,1030000.0000000001,7.0,2494.0,102,Bangalore
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,1st Owner,1,2016,46000.0,475000.0,5.0,1197.0,81.80bhp,Bangalore
MG,MG Astor,SUV,Petrol,Manual,1st Owner,1,2022,10000.0,1150000.0,5.0,1498.0,108.49bhp,Bangalore
Mercedes-Benz,Mercedes-Benz GLC,SUV,Diesel,Automatic,1st Owner,1,2020,36531.0,5675000.0,5.0,1950.0,194bhp,Bangalore
Toyota,Toyota Urban cruiser,SUV,Petrol,Manual,1st Owner,1,2021,50000.0,960000.0,5.0,1462.0,103.26bhp,Bangalore
Maruti,Maruti Celerio,Hatchback,Petrol,Manual,2nd Owner,2,2020,36004.0,532000.0,5.0,998.0,67.05bhp,Bangalore
Honda,Honda City,Sedan,Petrol,Manual,2nd Owner,2,2016,58808.0,651000.0,5.0,1497.0,117.3bhp,Bangalore
Mercedes-Benz,Mercedes-Benz C-Class,Sedan,Diesel,Automatic,1st Owner,1,2017,10000.0,3200000.0,5.0,2143.0,170bhp,Bangalore
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,1st Owner,1,2016,31983.0,715000.0,5.0,1197.0,81.83bhp,Bangalore
Maruti,Maruti Vitara Brezza,SUV,Diesel,Manual,1st Owner,1,2016,78536.0,740000.0,5.0,1248.0,88.5bhp,Bangalore
Kia,Kia Seltos,SUV,Diesel,Manual,1st Owner,1,2022,20000.0,1700000.0,5.0,1493.0,113.43bhp,Bangalore
Maruti,Maruti Swift Dzire,Sedan,Petrol,Manual,2nd Owner,2,2013,54134.0,455000.0,5.0,1197.0,88.50bhp,Bangalore
Kia,Kia Seltos,SUV,Petrol,Automatic,1st Owner,1,2021,10000.0,1698999.9999999998,5.0,1497.0,113.42bhp,Bangalore
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Manual,2nd Owner,2,2019,27227.0,524000.0,5.0,1197.0,81.86bhp,Bangalore
Jeep,Jeep Compass,SUV,Petrol,Automatic,1st Owner,1,2019,25508.0,1764999.9999999998,5.0,1368.0,160bhp,Bangalore
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,1st Owner,1,2017,30000.0,525000.0,5.0,1197.0,81.83bhp,Bangalore
Kia,Kia Seltos,SUV,Petrol,Automatic,1st Owner,1,2019,20000.0,1600000.0,5.0,1353.0,138.08bhp,Bangalore
Volkswagen,Volkswagen Vento,Sedan,Diesel,Manual,2nd Owner,2,2012,100000.0,360000.0,5.0,1598.0,103.6bhp,Bangalore
Mahindra,Mahindra Thar,SUV,Petrol,Automatic,1st Owner,1,2021,20000.0,1650000.0,4.0,1997.0,150bhp,Bangalore
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,1st Owner,1,2011,50000.0,409999.99999999994,5.0,1197.0,80 PS at 5200 rpm,Bangalore
Mercedes-Benz,Mercedes-Benz CLA,Sedan,Diesel,Automatic,1st Owner,1,2018,36000.0,3150000.0,5.0,2143.0,136bhp,Bangalore
Hyundai,Hyundai i20,Hatchback,Diesel,Manual,1st Owner,1,2019,40000.0,850000.0,5.0,1396.0,88.76bhp,Bangalore
Hyundai,Hyundai Venue,SUV,Petrol,Automatic,1st Owner,1,2021,19047.0,1260000.0,5.0,998.0,118.35bhp,Bangalore
Tata,Tata Nexon,SUV,Petrol,Manual,1st Owner,1,2020,50000.0,850000.0,5.0,1198.0,108.5bhp,Bangalore
Maruti,Maruti Celerio,Hatchback,Petrol,Automatic,1st Owner,1,2018,64453.0,493000.0,5.0,998.0,67.04bhp,Bangalore
Honda,Honda Brio,Hatchback,Petrol,Manual,1st Owner,1,2018,43387.0,505000.0,5.0,1198.0,86.8bhp,Bangalore
Maruti,Maruti Baleno,Hatchback,Petrol,Automatic,1st Owner,1,2020,36538.0,825000.0,5.0,1197.0,81.80bhp,Bangalore
Hyundai,Hyundai i20 Active,Hatchback,Petrol,Manual,2nd Owner,2,2017,36787.0,682000.0,5.0,1197.0,81.86bhp,Bangalore
Maruti,Maruti Celerio,Hatchback,Petrol,Manual,2nd Owner,2,2018,32112.0,486000.00000000006,5.0,998.0,65.71bhp,Bangalore
Hyundai,Hyundai Creta,SUV,Petrol,Manual,1st Owner,1,2022,30000.0,1800000.0,5.0,1497.0,113.18bhp,Bangalore
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Manual,1st Owner,1,2017,53701.0,540000.0,5.0,1197.0,81.86bhp,Bangalore
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Manual,2nd Owner,2,2018,30000.0,530000.0,5.0,1197.0,81.86bhp,Bangalore
Maruti,Maruti Alto 800,Hatchback,Petrol,Manual,2nd Owner,2,2020,26085.0,407000.0,5.0,796.0,47.33bhp,Bangalore
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Manual,3rd Owner,3,2016,46894.0,453000.0,5.0,1197.0,82bhp,Bangalore
Kia,Kia Sonet,SUV,Petrol,Manual,1st Owner,1,2021,30000.0,1010000.0,5.0,998.0,118.36bhp,Bangalore
Honda,Honda CR-V,SUV,Petrol,Automatic,2nd Owner,2,2017,53692.0,1675000.0,5.0,2354.0,187.4bhp,Bangalore
Mahindra,Mahindra XUV500,SUV,Diesel,Automatic,2nd Owner,2,2018,37809.0,1645000.0,7.0,2179.0,152.87bhp,Bangalore
Tata,Tata Tiago,Hatchback,Petrol,Automatic,1st Owner,1,2018,33000.0,625000.0,5.0,1199.0,83.83bhp,Bangalore
Maruti,Maruti Wagon R,Hatchback,Petrol,Manual,1st Owner,1,2022,30813.0,635000.0,5.0,1197.0,81.80bhp,Bangalore
Hyundai,Hyundai Verna,Sedan,Diesel,Manual,1st Owner,1,2013,56254.0,550000.0,5.0,1582.0,126.2bhp,Bangalore
Mercedes-Benz,Mercedes-Benz CLA,Sedan,Diesel,Automatic,1st Owner,1,2017,58000.0,2450000.0,5.0,2143.0,136bhp,Bangalore
Maruti,Maruti Ciaz,Sedan,Petrol,Automatic,2nd Owner,2,2020,15727.0,1025000.0,5.0,1462.0,103.25bhp,Bangalore
Mahindra,Mahindra e2o Plus,Hatchback,Electric,Automatic,1st Owner,1,2017,20000.0,550000.0,4.0,,25.4bhp,Bangalore
MG,MG Comet EV,Hatchback,Electric,Automatic,1st Owner,1,2023,150.0,950000.0,4.0,0.0,41.42bhp,Bangalore
Hyundai,Hyundai i20,Hatchback,Petrol,Manual,1st Owner,1,2021,21113.0,977000.0,5.0,998.0,118.36bhp,Bangalore
Hyundai,Hyundai Elantra,Sedan,Diesel,Manual,1st Owner,1,2021,71775.0,1705000.0,5.0,1493.0,113.45bhp,Bangalore
Maruti,Maruti Swift,Hatchback,Petrol,Automatic,1st Owner,1,2018,59882.0,667000.0,5.0,1197.0,88.50bhp,Bangalore
Hyundai,Hyundai Grand i10,Hatchback,Petrol,Automatic,2nd Owner,2,2014,24463.0,494000.00000000006,5.0,1197.0,82bhp,Bangalore
Honda,Honda City,Sedan,Petrol,Manual,1st Owner,1,2015,72352.0,636000.0,5.0,1497.0,117.3bhp,Bangalore
Ford,Ford Ecosport,SUV,Diesel,Manual,1st Owner,1,2017,90928.0,792000.0,5.0,1498.0,98.96bhp,Bangalore
Nissan,Nissan Magnite,SUV,Petrol,Manual,2nd Owner,2,2021,10000.0,695000.0,5.0,999.0,98.63bhp,Bangalore
Ford,Ford Figo,Hatchback,Petrol,Manual,2nd Owner,2,2014,60000.0,360000.0,5.0,1196.0,70.02bhp,Bangalore
Maruti,Maruti Omni,Minivans,Petrol,Manual,5th Owner,5,1998,80000.0,58000.0,5.0,796.0,35 bhp ,Bangalore
Maruti,Maruti Vitara Brezza,SUV,Diesel,Manual,1st Owner,1,2016,117530.0,827000.0,5.0,1248.0,88.5bhp,Bangalore
Maruti,Maruti Swift,Hatchback,Petrol,Manual,1st Owner,1,2011,102814.0,382000.0,5.0,1197.0,88.50bhp,Bangalore
Tata,Tata Tiago,Hatchback,Petrol,Manual,1st Owner,1,2021,20000.0,650000.0,5.0,1199.0,84.82bhp,Bangalore
Maruti,Maruti Celerio,Hatchback,Petrol,Automatic,1st Owner,1,2017,34801.0,512000.0,5.0,998.0,67.04bhp,Bangalore
Maruti,Maruti Celerio,Hatchback,Petrol,Manual,3rd Owner,3,2018,51877.0,463000.0,5.0,998.0,65.71bhp,Bangalore
Hyundai,Hyundai Verna,Sedan,Petrol,Automatic,1st Owner,1,2023,10000.0,1500000.0,5.0,1497.0,113.18bhp,Bangalore
Maruti,Maruti Celerio X,Hatchback,Petrol,Manual,2nd Owner,2,2018,17125.0,525000.0,5.0,998.0,67bhp,Bangalore
Renault,Renault Duster,SUV,Diesel,Manual,1st Owner,1,2014,30000.0,459999.99999999994,5.0,1461.0,83.8bhp,Bangalore
Maruti,Maruti Baleno,Hatchback,Petrol,Manual,1st Owner,1,2016,50318.0,627000.0,5.0,1197.0,83.1bhp,Bangalore
Hyundai,Hyundai Verna,Sedan,Petrol,Manual,1st Owner,1,2012,46123.0,511000.00000000006,5.0,1591.0,121.3bhp,Bangalore
Hyundai,Hyundai Getz,Hatchback,Petrol,Manual,3rd Owner,3,2006,120000.0,55000.0,5.0,1341.0,83 PS ,Bangalore
Hyundai,Hyundai i20,Hatchback,Diesel,Manual,2nd Owner,2,2015,70000.0,600000.0,5.0,1396.0,88.73bhp,Bangalore
Volkswagen,Volkswagen Jetta,Sedan,Diesel,Automatic,1st Owner,1,2014,33360.0,1285000.0,5.0,1968.0,138.03bhp,Bangalore
Volkswagen,Volkswagen Tiguan,SUV,Petrol,Automatic,1st Owner,1,2022,21800.0,3150000.0,5.0,1984.0,187.74bhp,Bangalore
Tata,Tata Altroz,Hatchback,Petrol,Manual,1st Owner,1,2023,10000.0,750000.0,5.0,1199.0,86.83bhp,Bangalore
Hyundai,Hyundai Santro Xing,Hatchback,Petrol,Manual,3rd Owner,3,2006,60000.0,130000.0,5.0,1086.0,,Bangalore
Tata,Tata Nexon EV Max,SUV,Electric,Automatic,1st Owner,1,2023,10000.0,1800000.0,5.0,0.0,141.04bhp,Bangalore
